Date,Open,High,Low,Close,Adj Close,Volume
2008-07-22,204.000000,210.987503,201.512497,207.962494,160.782425,4241164
2008-07-23,207.500000,217.500000,204.725006,215.137497,166.329727,5971420
2008-07-24,218.625000,218.625000,198.087494,200.637497,155.119232,11742336
2008-07-25,199.800003,212.375000,195.500000,199.800003,154.471756,8842536
2008-07-28,200.000000,204.237503,196.250000,201.562500,155.834442,1969372
2008-07-29,201.675003,203.449997,198.000000,202.237503,156.356323,2472192
2008-07-30,211.500000,211.500000,200.000000,209.737503,162.154800,4420076
2008-07-31,210.000000,210.500000,205.375000,208.437500,161.728012,5195580
2008-08-01,206.250000,214.237503,202.812500,210.162506,163.066498,4011724
2008-08-04,203.750000,210.000000,202.750000,203.837494,158.158813,5238928
2008-08-05,203.850006,208.750000,201.312500,207.425003,160.942444,4768200
2008-08-06,209.975006,217.487503,209.100006,215.137497,166.926651,5009932
2008-08-07,214.750000,217.475006,211.250000,213.337494,165.529999,3072320
2008-08-08,211.237503,214.250000,208.350006,211.274994,163.929672,2086672
2008-08-11,213.000000,214.449997,206.125000,208.487503,161.766891,3405100
2008-08-12,208.750000,210.925003,203.750000,204.812500,158.915359,3323504
2008-08-13,200.000000,209.425003,200.000000,207.074997,160.670898,3697968
2008-08-14,207.250000,211.162506,202.750000,208.300003,161.621368,3741508
2008-08-18,210.000000,213.100006,208.750000,210.387497,163.241013,1956648
2008-08-19,211.125000,212.750000,208.774994,210.312500,163.182877,1953300
2008-08-20,210.675003,212.250000,208.750000,210.399994,163.250809,1127256
2008-08-21,209.000000,210.500000,203.800003,204.462494,158.643753,1976516
2008-08-22,204.750000,206.187500,200.875000,204.750000,158.866852,2645284
2008-08-25,206.000000,208.750000,204.000000,204.550003,158.711700,942244
2008-08-26,202.487503,209.237503,202.487503,208.512497,161.786179,2205004
2008-08-27,205.024994,209.000000,203.274994,204.612503,158.760193,2131788
2008-08-28,205.000000,206.062500,195.662506,198.087494,153.697433,6580688
2008-08-29,200.000000,204.987503,200.000000,203.050003,157.547882,1998500
2008-09-01,203.750000,205.000000,201.750000,203.737503,158.081314,1527432
2008-09-02,203.737503,213.250000,203.737503,212.199997,164.647385,2647848
2008-09-04,211.250000,213.699997,208.087494,211.050003,163.755051,2461676
2008-09-05,212.500000,212.500000,206.250000,209.600006,162.630035,2445368
2008-09-08,215.000000,218.600006,210.500000,214.175003,166.179825,5170432
2008-09-09,213.750000,217.925003,210.000000,216.199997,167.750977,2815328
2008-09-10,215.287506,217.550003,212.024994,212.725006,165.054733,3063456
2008-09-11,212.725006,217.000000,207.250000,209.175003,162.300247,1908976
2008-09-12,216.250000,216.250000,200.237503,202.637497,157.227783,3573964
2008-09-15,195.000000,199.750000,186.250000,190.149994,147.538635,8550948
2008-09-16,187.375000,187.750000,181.250000,187.212494,145.259399,5072364
2008-09-17,187.000000,191.162506,182.000000,182.524994,141.622391,4200868
2008-09-18,182.000000,187.250000,167.750000,180.287506,139.886307,6357104
2008-09-19,194.925003,194.925003,182.524994,191.712494,148.750992,9544368
2008-09-22,217.000000,217.000000,188.250000,191.699997,148.741302,4472944
2008-09-23,178.837494,191.925003,178.837494,180.250000,139.857193,2966120
2008-09-24,181.137497,187.000000,172.574997,178.262497,138.315048,7380724
2008-09-25,178.274994,179.962494,167.762497,172.100006,133.533524,15122632
2008-09-26,175.000000,175.000000,166.550003,169.050003,131.167023,4217244
2008-09-29,169.699997,169.699997,153.000000,155.000000,120.265533,5578636
2008-09-30,148.000000,169.175003,147.500000,166.399994,129.110840,8391372
2008-10-01,167.399994,171.225006,161.337494,167.937500,130.303802,6017916
2008-10-03,166.237503,166.237503,160.587494,164.375000,127.539680,4172404
2008-10-06,162.812500,162.812500,150.000000,154.750000,120.071602,5882984
2008-10-07,157.787506,166.250000,141.500000,143.975006,111.711197,8884604
2008-10-08,138.750000,140.737503,127.000000,136.649994,106.027641,8301380
2008-10-10,135.000000,137.500000,120.099998,131.199997,101.798965,13742076
2008-10-13,131.987503,150.725006,131.199997,143.212494,111.119507,13866024
2008-10-14,149.750000,154.850006,145.337494,148.175003,114.969978,7424624
2008-10-15,146.250000,147.162506,133.824997,135.774994,105.348709,5308752
2008-10-16,131.250000,132.175003,116.974998,123.750000,96.018463,8031800
2008-10-17,125.000000,132.250000,111.250000,113.462502,88.036293,9743540
2008-10-20,124.162498,126.250000,113.812500,122.837502,95.310432,12413060
2008-10-21,134.600006,141.975006,123.337502,139.774994,108.452347,11804900
2008-10-22,138.750000,138.750000,127.775002,136.662506,106.037346,6020668
2008-10-23,131.162506,147.000000,125.312500,136.824997,106.163437,10501016
2008-10-24,125.925003,134.100006,110.000000,124.712502,96.765274,8479936
2008-10-27,120.250000,129.500000,103.837502,124.187500,96.357918,8972576
2008-10-29,140.500000,143.750000,132.562500,135.199997,105.539963,10955572
2008-10-31,142.250000,148.750000,132.437500,134.375000,104.895966,10375980
2008-11-03,139.987503,145.750000,131.762497,136.850006,106.827988,7532020
2008-11-04,149.149994,149.149994,122.500000,127.125000,99.236458,9422540
2008-11-05,128.750000,137.225006,125.000000,126.599998,98.826614,9233164
2008-11-06,132.125000,132.125000,120.525002,125.050003,97.616653,7861916
2008-11-07,125.000000,133.750000,121.437500,131.287506,102.485748,5877720
2008-11-10,137.475006,138.125000,128.762497,136.612503,106.642632,4099016
2008-11-11,135.500000,136.937500,130.000000,132.212494,103.207855,6498776
2008-11-12,132.212494,138.612503,128.762497,133.725006,104.388519,7742044
2008-11-14,136.250000,137.125000,130.875000,132.712494,103.598167,6617464
2008-11-17,132.250000,134.250000,126.375000,129.750000,101.285545,8090972
2008-11-18,130.000000,130.000000,120.000000,120.787498,94.289276,9755152
2008-11-19,122.500000,124.000000,117.925003,120.662498,94.191689,8175088
2008-11-20,120.000000,120.000000,115.000000,118.250000,92.308441,5016448
2008-11-21,117.425003,129.250000,115.000000,126.612503,98.836395,6845692
2008-11-24,126.000000,132.912506,122.562500,129.975006,101.461227,8370556
2008-11-25,129.774994,134.987503,125.012497,126.000000,98.358276,5774020
2008-11-26,125.812500,132.500000,124.287498,131.862503,102.934639,6135556
2008-11-27,131.862503,131.862503,131.862503,131.862503,102.934639,0
2008-11-28,129.500000,142.000000,129.500000,139.850006,109.169830,12138064
2008-12-01,139.850006,148.437500,139.087494,141.037506,110.096832,11958704
2008-12-02,142.500000,142.500000,130.762497,133.212494,103.988487,6658808
2008-12-03,134.087494,137.925003,130.399994,133.699997,104.369026,9997992
2008-12-04,133.750000,138.425003,125.837502,137.350006,107.218323,8256508
2008-12-05,134.600006,136.324997,129.562500,130.449997,101.832016,7105448
2008-12-08,133.750000,136.562500,128.100006,130.562500,101.919823,7621404
2008-12-10,137.449997,139.199997,132.375000,135.262497,105.588776,8088380
2008-12-11,137.425003,137.425003,125.500000,126.912498,99.070572,7300252
2008-12-12,127.487503,127.487503,118.812500,120.324997,93.928246,7121036
2008-12-15,125.500000,125.500000,116.812500,117.412498,91.654663,5997716
2008-12-16,117.500000,121.224998,116.250000,119.837502,93.547676,5847868
2008-12-17,121.337502,123.000000,118.000000,119.324997,93.147606,6476068
2008-12-18,118.724998,128.524994,118.000000,127.625000,99.626770,5723936
2008-12-19,125.750000,133.500000,123.525002,128.387497,100.221992,4943988
2008-12-22,129.875000,129.875000,125.849998,127.637497,99.636505,4106852
2008-12-23,123.800003,127.900002,123.062500,125.150002,97.694733,3567120
2008-12-24,124.175003,126.187500,118.062500,119.537498,93.313477,9148436
2008-12-26,116.300003,123.750000,116.300003,117.912498,92.044991,3154564
2008-12-29,119.000000,119.875000,115.000000,119.199997,93.050018,4875608
2008-12-30,121.250000,123.375000,117.500000,120.637497,94.172173,3522528
2008-12-31,123.074997,123.074997,118.062500,119.474998,93.264687,2543696
2009-01-02,124.262497,127.175003,123.537498,124.574997,97.245872,5375740
2009-01-05,125.500000,130.750000,124.500000,128.812500,100.553734,4829776
2009-01-06,128.750000,130.500000,124.562500,126.599998,98.826614,5918992
2009-01-07,129.750000,129.949997,116.150002,126.199997,98.514389,9013828
2009-01-09,124.974998,137.449997,121.250000,134.237503,104.788589,14219980
2009-01-12,127.912498,132.500000,126.275002,128.137497,100.026817,7595416
2009-01-13,124.900002,134.250000,122.050003,131.412506,102.583344,13359808
2009-01-14,132.000000,139.399994,132.000000,134.737503,105.178917,5958904
2009-01-15,130.000000,130.750000,124.587502,127.612503,99.616982,7171524
2009-01-16,127.175003,129.750000,121.625000,125.750000,98.163101,9790076
2009-01-19,129.475006,129.475006,121.824997,125.187500,97.723984,6868376
2009-01-20,123.675003,126.974998,122.500000,124.112503,96.884834,4635196
2009-01-21,122.750000,125.250000,121.250000,123.074997,96.074913,3669860
2009-01-22,123.750000,126.012497,120.787498,124.150002,96.914101,4848136
2009-01-23,122.525002,124.724998,120.824997,121.537498,94.874748,3031220
2009-01-27,122.750000,128.750000,122.750000,124.775002,97.402000,5243956
2009-01-28,118.800003,127.500000,118.800003,126.862503,99.630363,4789396
2009-01-29,128.012497,129.500000,124.025002,128.500000,100.916374,10017036
2009-01-30,126.250000,128.750000,124.574997,127.900002,100.445168,8707524
2009-02-02,127.199997,127.199997,121.787498,122.824997,96.459579,3234692
2009-02-03,123.250000,127.449997,123.250000,124.962502,98.138229,3808560
2009-02-04,125.750000,128.225006,123.250000,124.662498,97.902634,2484756
2009-02-05,125.000000,125.650002,119.562500,120.724998,94.810371,4341548
2009-02-06,122.500000,126.974998,121.750000,125.699997,98.717430,6840388
2009-02-09,125.000000,130.912506,124.162498,128.750000,101.112747,4595224
2009-02-10,129.250000,132.000000,127.750000,131.149994,102.997536,6790772
2009-02-11,129.500000,130.750000,128.000000,128.687500,101.063660,4502732
2009-02-12,128.000000,128.925003,126.025002,127.474998,100.111435,2844372
2009-02-13,127.500000,130.000000,126.750000,127.800003,100.366653,3257208
2009-02-16,126.900002,128.737503,124.500000,125.187500,98.314949,2501996
2009-02-17,124.000000,124.949997,120.000000,121.312500,95.271729,2950388
2009-02-18,120.337502,122.724998,119.250000,120.187500,94.388237,2629412
2009-02-19,120.500000,123.199997,119.750000,122.375000,96.106178,3477072
2009-02-20,121.625000,121.875000,116.074997,118.512497,93.072769,4771388
2009-02-24,117.500000,118.925003,115.125000,117.224998,92.061646,4495532
2009-02-25,117.500000,121.199997,117.500000,120.187500,94.388237,5517928
2009-02-26,120.250000,122.650002,119.250000,120.550003,94.672897,8808288
2009-02-27,120.500000,122.250000,113.812500,120.775002,94.849655,6750148
2009-03-02,118.525002,120.500000,113.699997,114.962502,90.284828,3988944
2009-03-03,113.000000,116.500000,109.837502,111.550003,87.604851,3560896
2009-03-04,112.000000,116.112503,111.550003,115.137497,90.422256,3258300
2009-03-05,116.237503,117.724998,114.500000,115.800003,90.942558,4284496
2009-03-06,115.000000,121.212502,114.412498,120.425003,94.574776,5805604
2009-03-09,117.775002,120.000000,114.750000,115.750000,90.903282,4535184
2009-03-12,115.412498,121.250000,115.412498,119.349998,93.730507,8617456
2009-03-13,118.337502,127.500000,118.337502,126.712502,99.512589,10199700
2009-03-16,127.500000,130.699997,125.599998,129.949997,102.055107,4672896
2009-03-17,128.750000,129.500000,123.262497,124.387497,97.686684,6946172
2009-03-18,125.000000,128.625000,125.000000,126.287498,99.178802,6413800
2009-03-19,126.375000,129.500000,125.400002,128.737503,101.102913,7382584
2009-03-20,132.225006,132.225006,126.375000,127.449997,100.091789,4139380
2009-03-23,131.125000,132.399994,127.750000,129.912506,102.025688,4587312
2009-03-24,130.550003,133.125000,128.050003,130.412506,102.418388,6681544
2009-03-25,125.912498,132.475006,125.912498,131.500000,103.272408,3831616
2009-03-26,128.162506,144.487503,128.162506,139.612503,109.643486,15230328
2009-03-27,134.162506,146.250000,134.162506,143.712494,112.863373,7079424
2009-03-30,133.437500,142.500000,129.500000,130.812500,102.732498,5148188
2009-03-31,131.250000,135.975006,131.250000,134.637497,105.736420,4777672
2009-04-01,134.000000,138.449997,130.125000,136.125000,106.904625,6724568
2009-04-02,136.412506,146.750000,136.412506,144.687500,113.629082,8503764
2009-04-06,146.199997,148.500000,143.925003,144.887497,113.786209,5414580
2009-04-08,146.274994,153.425003,140.250000,151.037506,118.616035,10193512
2009-04-09,153.000000,154.975006,148.562500,150.637497,118.301903,6586724
2009-04-13,151.125000,152.250000,143.800003,148.062500,116.279617,4121008
2009-04-15,137.887497,145.449997,137.512497,144.425003,113.422989,9767236
2009-04-16,145.000000,147.250000,141.800003,143.012497,112.313660,8868964
2009-04-17,144.199997,149.875000,141.274994,143.274994,112.519775,6664024
2009-04-20,138.187500,145.449997,138.187500,140.350006,110.222687,5330200
2009-04-21,144.899994,147.125000,136.250000,137.687500,108.131706,11488980
2009-04-22,140.000000,141.149994,134.287506,135.737503,106.600304,6584924
2009-04-23,137.375000,143.212494,136.300003,142.024994,111.538109,7373712
2009-04-24,139.987503,146.750000,139.987503,145.975006,114.640198,5377524
2009-04-27,145.962494,152.199997,143.125000,150.475006,118.174294,8141124
2009-04-28,149.774994,151.962494,144.087494,149.625000,117.506676,8388692
2009-04-29,150.500000,157.250000,150.500000,155.899994,122.434753,10531292
2009-04-30,155.524994,155.524994,155.524994,155.524994,122.140213,0
2009-05-04,157.750000,174.899994,157.537506,166.600006,130.837921,11142936
2009-05-05,167.250000,168.737503,159.024994,162.750000,127.814308,8822316
2009-05-06,159.562500,162.425003,153.750000,158.837494,124.741737,52522096
2009-05-07,159.000000,161.250000,154.824997,157.925003,124.025070,7738864
2009-05-08,157.000000,160.500000,154.625000,157.737503,123.877869,9001752
2009-05-11,159.625000,159.912506,152.250000,153.812500,120.795357,5298612
2009-05-12,152.500000,161.449997,152.500000,160.274994,125.870598,9487452
2009-05-13,160.500000,161.225006,153.750000,155.425003,122.061684,7324800
2009-05-14,154.500000,156.750000,151.324997,154.949997,121.688652,9443176
2009-05-15,156.000000,163.712494,156.000000,161.012497,126.449829,10942472
2009-05-18,191.649994,197.899994,173.750000,185.962494,146.044037,73380
2009-05-19,187.500000,187.500000,163.899994,167.437500,131.495575,13015576
2009-05-20,167.500000,175.487503,165.750000,169.162506,132.850327,8507664
2009-05-21,167.500000,171.250000,161.000000,161.862503,127.117332,4459324
2009-05-22,157.500000,161.250000,157.500000,158.512497,124.486443,5861456
2009-05-25,159.000000,161.000000,155.662506,157.837494,123.956360,5673644
2009-05-26,158.737503,159.912506,155.125000,156.112503,122.601646,6058900
2009-05-27,157.699997,163.000000,157.699997,162.137497,127.333267,9222868
2009-05-28,155.850006,168.475006,155.850006,165.800003,130.209656,16863676
2009-05-29,167.187500,177.500000,163.162506,176.149994,138.337921,13871224
2009-06-01,168.337494,177.462494,168.337494,174.412506,136.973404,7905804
2009-06-02,175.000000,177.500000,172.500000,173.687500,136.404037,4118172
2009-06-03,172.500000,176.187500,170.774994,174.212494,136.816315,3914944
2009-06-04,171.750000,177.250000,171.587494,176.800003,138.848404,7020704
2009-06-05,177.250000,182.175003,174.087494,180.337494,141.626511,13220132
2009-06-08,181.175003,187.437500,180.000000,185.524994,145.700424,9267824
2009-06-09,182.774994,198.750000,182.774994,195.537506,153.563782,9690708
2009-06-10,196.250000,201.250000,191.812500,195.449997,153.494995,9383796
2009-06-11,197.000000,198.112503,192.500000,193.774994,152.179596,3883200
2009-06-12,196.250000,198.699997,190.300003,191.137497,150.108231,6358660
2009-06-15,191.175003,196.250000,188.750000,194.500000,152.748932,6595868
2009-06-16,191.649994,196.750000,185.600006,194.574997,153.796249,4344006
2009-06-17,196.000000,197.500000,187.500000,189.375000,149.686050,3741568
2009-06-18,189.000000,196.500000,186.024994,188.199997,148.757294,4753108
2009-06-19,188.500000,196.000000,187.500000,189.899994,150.100983,7727732
2009-06-22,192.199997,193.899994,184.000000,184.824997,146.089661,4106208
2009-06-23,180.000000,188.875000,179.000000,183.324997,144.904007,5135694
2009-06-24,186.475006,194.250000,180.100006,190.875000,150.871719,7303954
2009-06-25,191.000000,196.000000,185.149994,190.250000,150.377686,9694662
2009-06-26,191.250000,202.199997,188.274994,198.699997,157.056717,6099700
2009-06-29,199.925003,201.000000,191.675003,193.100006,152.630386,4745206
2009-06-30,193.750000,199.000000,191.574997,194.925003,154.072891,5923948
2009-07-01,193.550003,197.500000,191.225006,196.475006,155.298035,3684738
2009-07-02,195.000000,197.649994,190.600006,195.000000,154.132217,3715428
2009-07-03,192.500000,196.199997,192.500000,195.475006,154.507568,2919844
2009-07-06,198.500000,199.225006,189.175003,190.350006,150.456680,4488916
2009-07-07,192.000000,196.625000,190.000000,194.574997,153.796249,3804568
2009-07-08,194.350006,194.449997,184.125000,190.574997,150.634567,6694766
2009-07-09,191.050003,195.550003,185.500000,194.074997,153.401016,3964808
2009-07-10,195.500000,200.725006,195.000000,197.574997,156.167542,7468748
2009-07-13,195.000000,200.500000,194.125000,198.750000,157.096237,5119832
2009-07-14,202.500000,205.550003,200.199997,203.475006,160.830933,4464136
2009-07-15,205.449997,213.649994,205.000000,211.574997,167.233414,4470094
2009-07-16,214.000000,217.399994,206.600006,209.899994,165.909454,7596876
2009-07-17,210.699997,222.875000,210.500000,217.050003,171.560974,9094956
2009-07-20,222.500000,257.450012,222.500000,250.274994,197.822739,34539536
2009-07-21,251.500000,256.575012,237.024994,238.800003,188.752640,13005820
2009-07-22,241.850006,242.500000,226.149994,233.149994,184.286728,10674690
2009-07-23,235.500000,241.449997,235.000000,237.824997,187.981949,7662678
2009-07-24,245.000000,245.000000,238.000000,242.274994,191.499344,7909322
2009-07-27,241.000000,244.475006,238.550003,240.149994,190.606445,4652338
2009-07-28,242.175003,242.475006,235.649994,240.324997,190.745331,6334984
2009-07-29,240.000000,252.350006,237.500000,249.899994,198.345032,11072150
2009-07-30,252.625000,272.500000,245.125000,266.549988,211.560043,15672482
2009-07-31,269.500000,270.000000,260.700012,262.975006,208.722610,5634966
